img,zone_id,quete,groupe,check,week,question,points,difficulté,type,zone_name,longitude,latitude,date,Make,Aperture,Model,ApertureValue,label,inzone
157_6_91.jpg,6,157,91,1,4,Trouvez une fleur avec une spathe et un spadice,2,moyen,végétal,Lauzelle-Centre,4.61583333333333,50.6697222222222,2019:05:16 18:14:16,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>91</b>,1
157_6_99.JPG,6,157,99,1,4,Trouvez une fleur avec une spathe et un spadice,2,moyen,végétal,Lauzelle-Centre,4.61486666666667,50.6694027777778,2019:05:13 13:39:39,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>99</b>,1
158_2_29.jpg,2,158,29,1,4,"Trouvez cette plante : Sur la tige, une fleur à l’extrêmité apicale - Rouges sont ses pétales - Chiffonnés dans leur bouton ils sont - Une myriade d’étamines noires lors de la floraison",3,difficile,végétal,Hocaille,4.6051575,50.6686120277778,2019:05:17 15:39:03,samsung,1.7,SM-A605FN,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>29</b>,2
159_1_11.jpg,1,159,11,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Bois de Lauzelle,4.6054037,50.6727747997222,2019:05:17 14:07:27,samsung,2.4,SM-G970F,2.29739670999407,<p>Cette quête à été trouvée par le groupe <b>11</b>,2
159_7_36.JPG,7,159,36,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Vieusart,4.64745833333333,50.6741527777778,2019:05:08 10:02:53,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>36</b>,0
159_8_11.jpg,8,159,11,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.62377222222222,50.6731222222222,2019:05:14 14:08:01,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>11</b>,0
159_8_47.JPG,8,159,47,0,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.61833888888889,50.6662722222222,2019:05:15 13:06:35,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>47</b>,1
159_8_53.JPG,8,159,53,-1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.62377222222222,50.6731222222222,2019:05:14 14:07:06,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>53</b>,0
159_8_73.JPG,8,159,73,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.62377222222222,50.6731222222222,2019:05:14 14:07:03,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>73</b>,0
159_8_76.JPG,8,159,76,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.62377222222222,50.6731222222222,2019:05:14 14:07:11,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>76</b>,0
159_8_92.jpg,8,159,92,1,4,"Trouvez cette plante : Des poils étoilés me recouvrent - Partout, entre les pavés, je parviens à pousser - De minuscules et nombreuses fleurs à 4 pétales s’ouvrent - Je suis un des modèles végétaux le plus étudié",3,difficile,végétal,Biéreau-Baraque,4.61861111111111,50.6677777777778,2019:05:16 13:36:58,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,1
16_1_26.jpg,1,16,26,0,4,Trouvez une penne,1,facile,végétal,Bois de Lauzelle,4.5985536575,50.6754989622222,2019:05:17 13:11:52,HUAWEI,1.8,SNE-LX1,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>26</b>,2
16_2_84.JPG,2,16,84,0,4,Trouvez une penne,1,facile,végétal,Hocaille,4.61039444444444,50.6721388888889,2019:04:30 17:24:44,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>84</b>,2
16_3_83.jpg,3,16,83,0,4,Trouvez une penne,1,facile,végétal,Lac,NA,NA,2019:04:26 14:44:17,Apple,1.8,iPhone 8,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>83</b>,0
16_4_104.JPG,4,16,104,0,4,Trouvez une penne,1,facile,végétal,Bruyères,4.61061944444444,50.6648861111111,2019:05:10 12:41:01,Apple,1.8,iPhone 8 Plus,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>104</b>,2
160_2_34.JPG,2,160,34,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Hocaille,4.60029444444444,50.6686083333333,2019:05:16 19:27:22,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>34</b>,2
160_6_3.jpg,6,160,3,-1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Lauzelle-Centre,4.61207056027778,50.6693229675,2019:04:25 17:13:59,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>3</b>,2
160_6_4.jpg,6,160,4,-1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Lauzelle-Centre,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
160_8_14.jpg,8,160,14,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61805555555556,50.6666666666667,2019:05:15 10:37:54,samsung,1.7,SM-A530F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>14</b>,1
160_8_18.jpg,8,160,18,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>18</b>,0
160_8_2.JPG,8,160,2,-1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61877222222222,50.6680638888889,2019:05:16 15:38:15,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>2</b>,1
160_8_20.jpg,8,160,20,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61862516388889,50.6681098936111,2019:05:16 13:41:30,HUAWEI,1.8,EML-L29,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>20</b>,1
160_8_21.JPG[1].jpg,8,160,21,-1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61879062638889,50.6681442258333,2019:05:16 11:07:08,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,1
160_8_27.jpeg,8,160,27,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61861944444444,50.6682138888889,2019:05:15 10:27:10,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>27</b>,1
160_8_40.jpeg,8,160,40,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.6275,50.6758333333333,2019:05:14 16:03:21,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>40</b>,0
160_8_48.jpg,8,160,48,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61888888888889,50.6677777777778,2019:05:16 16:30:01,samsung,1.7,SM-J530F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>48</b>,1
160_8_55.jpg,8,160,55,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>55</b>,0
160_8_56.jpg,8,160,56,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61701388888889,50.6690055555556,2019:05:07 10:53:53,Apple,1.8,iPhone 8,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>56</b>,1
160_8_57.JPG,8,160,57,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.62104722222222,50.6676666666667,2019:05:17 08:18:19,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,1
160_8_80.jpg,8,160,80,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,4.61861111111111,50.6677777777778,2019:05:16 11:07:45,SAMSUNG,2.4,SM-G800F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>80</b>,1
160_8_83.jpg,8,160,83,1,4,Trouvez cette plante : Mon écorce se desquame - Mes feuilles sont alternes et lobées - Je me satisfais du quotidien et nocturne ramdam (de LLN) - Aucun latex ne s’écoulent de mes feuilles pétiolées,3,difficile,végétal,Biéreau-Baraque,NA,NA,2019:05:17 12:51:46,Apple,1.8,iPhone 8,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>83</b>,0
161_1_6.jpg,1,161,6,-1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois de Lauzelle,4.60944444444444,50.6769444444444,2019:05:10 12:58:41,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>6</b>,2
161_1_67.jpg,1,161,67,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois de Lauzelle,4.61277777777778,50.6802777777778,2019:05:17 14:31:26,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>67</b>,2
161_1_68.JPG,1,161,68,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois de Lauzelle,4.62518888888889,50.6772611111111,2019:05:17 14:36:22,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>68</b>,0
161_2_57.JPG,2,161,57,0,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Hocaille,4.60408333333333,50.6703,2019:05:17 13:17:10,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,2
161_4_21.JPG[1].jpg,4,161,21,-1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bruyères,4.61020469638889,50.6660232541667,2019:05:16 11:38:47,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,2
161_4_25.jpg,4,161,25,-2,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bruyères,4.60764217361111,50.6648941038889,2019:05:14 09:35:46,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>25</b>,2
161_4_80.jpg,4,161,80,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bruyères,4.61027777777778,50.6661111111111,2019:05:16 11:39:01,SAMSUNG,2.4,SM-G800F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>80</b>,2
161_5_92.jpg,5,161,92,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois des Rêves,4.58055555555556,50.6580555555556,2019:05:16 13:52:46,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,1
161_5_94.jpg,5,161,94,0,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois des Rêves,4.58638813888889,50.6592178333333,2019:05:17 18:07:21,CUBOT,2.8,CUBOT_POWER,NA,<p>Cette quête à été trouvée par le groupe <b>94</b>,1
161_5_98.jpg,5,161,98,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Bois des Rêves,4.58706426611111,50.6582832336111,2019:05:16 11:42:59,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>98</b>,1
161_6_65.JPG,6,161,65,1,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Lauzelle-Centre,4.61161666666667,50.6678083333333,2019:05:16 17:05:32,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>65</b>,2
161_8_100.JPG,8,161,100,-2,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Biéreau-Baraque,4.6186,50.665775,2019:05:13 14:29:47,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>100</b>,1
161_8_45.jpg,8,161,45,-2,4,"Trouvez cette plante : Je suis le roi de ces forêts qu’on qualifie de « cathédrale » - Poussant à l’ombre, je parviens à dominer - Ambiance sombre donnée par mon couvert épais en été - Je récolte de nombreux litres d’eau via mon écorce lisse formant un fut magistral",2,moyen,végétal,Biéreau-Baraque,4.61826181388889,50.6651840208333,2019:05:02 13:56:25,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>45</b>,1
162_3_16.jpg,3,162,16,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lac,4.61194444444444,50.6647222222222,2019:05:16 18:07:48,samsung,1.7,SM-J730F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>16</b>,2
162_4_25.jpg,4,162,25,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Bruyères,4.60764217361111,50.6648941038889,2019:05:14 09:32:28,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>25</b>,2
162_4_50.jpg,4,162,50,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Bruyères,4.60988611111111,50.665,2019:05:16 12:56:26,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>50</b>,2
162_5_92.jpg,5,162,92,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Bois des Rêves,4.58444444444444,50.6594444444444,2019:05:16 14:07:14,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,1
162_6_22.jpeg,6,162,22,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61452777777778,50.6709138888889,2019:04:30 15:00:57,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>22</b>,1
162_6_24.jpg,6,162,24,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61441111111111,50.670575,2019:05:17 19:52:34,Apple,1.8,iPhone 8 Plus,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>24</b>,1
162_6_57.JPG,6,162,57,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61468055555556,50.67065,2019:04:25 13:06:47,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,1
162_6_65.JPG,6,162,65,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61161666666667,50.6678555555556,2019:05:16 16:10:53,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>65</b>,2
162_6_84.JPG,6,162,84,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61377777777778,50.6705138888889,2019:04:30 17:17:13,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>84</b>,1
162_8_100.JPG,8,162,100,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.61792222222222,50.6652861111111,2019:05:13 14:28:45,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>100</b>,1
162_8_31.jpg,8,162,31,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.618025,50.6653583333333,2019:04:25 16:49:54,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>31</b>,1
162_8_45.jpeg,8,162,45,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,NA,NA,2019:05:02 13:56:25,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>45</b>,0
162_8_47.JPG,8,162,47,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.61794166666667,50.665375,2019:05:15 09:58:55,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>47</b>,1
162_8_75.JPG,8,162,75,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.62442777777778,50.6679222222222,2019:05:16 12:35:33,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>75</b>,1
162_8_81.jpg,8,162,81,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.61444444444444,50.6652777777778,2019:05:17 13:53:48,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>81</b>,0
162_8_94.jpg,8,162,94,1,4,"Trouvez cette plante : Je suis un des préférés des forestiers - Mon bois est d'excellente qualité, disent-ils - A la fructification, mes feuilles sessiles - Cachent mes glands pédonculés",3,difficile,végétal,Biéreau-Baraque,4.61807491666667,50.6654281388889,2019:05:17 17:15:14,CUBOT,2.8,CUBOT_POWER,NA,<p>Cette quête à été trouvée par le groupe <b>94</b>,1
163_1_14.jpg,1,163,14,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Bois de Lauzelle,4.58861111111111,50.675,2019:05:09 12:10:03,samsung,1.7,SM-A530F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>14</b>,1
163_1_26.jpg,1,163,26,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Bois de Lauzelle,4.59563541388889,50.6765213011111,2019:05:17 12:49:34,HUAWEI,1.8,SNE-LX1,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>26</b>,1
163_1_66.JPG,1,163,66,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Bois de Lauzelle,4.601025,50.6786,2019:05:15 16:45:46,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>66</b>,2
163_1_89.JPG,1,163,89,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Bois de Lauzelle,4.60095277777778,50.6786194444444,2019:05:15 16:48:44,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>89</b>,2
163_3_75.JPG,3,163,75,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Lac,4.61060555555556,50.6671472222222,2019:05:16 13:01:37,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>75</b>,2
163_5_92.jpg,5,163,92,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Bois des Rêves,4.58027777777778,50.6586111111111,2019:05:16 13:51:24,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,1
163_6_30.jpg,6,163,30,1,4,"Trouvez cette plante : Des branches tortueuses dessinent mon houppier - Mon écorce est crevassée, mais ne vous méprenez pas - À me confondre, mes feuilles ne sont pas - Pétiolées et mes glands sont pédonculés",3,difficile,végétal,Lauzelle-Centre,4.61504507055556,50.6707153319444,2019:05:14 15:22:53,HUAWEI,1.8,BKL-L09,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>30</b>,1
